-99 -61 0
-99 -61 2
-99 -57 2
-99 -57 0

-95 -61 0
-95 -61 2
-95 -57 2
-95 -57 0

-95 -61 0
-95 -61 0
-95 -57 0
-95 -57 0

-99 -61 0
-99 -61 0
-99 -57 0
-99 -57 0

-99 -61 2
-99 -61 2
-99 -57 2
-99 -57 2

