90 -13 0
90 -13 2
90 -9 2
90 -9 0

94 -13 0
94 -13 2
94 -9 2
94 -9 0

94 -13 0
94 -13 0
94 -9 0
94 -9 0

90 -13 0
90 -13 0
90 -9 0
90 -9 0

90 -13 2
90 -13 2
90 -9 2
90 -9 2

