-77 58 0
-77 58 2
-77 62 2
-77 62 0

-73 58 0
-73 58 2
-73 62 2
-73 62 0

-73 58 0
-73 58 0
-73 62 0
-73 62 0

-77 58 0
-77 58 0
-77 62 0
-77 62 0

-77 58 2
-77 58 2
-77 62 2
-77 62 2

