-53 -81 0
-53 -81 2
-53 -77 2
-53 -77 0

-49 -81 0
-49 -81 2
-49 -77 2
-49 -77 0

-49 -81 0
-49 -81 0
-49 -77 0
-49 -77 0

-53 -81 0
-53 -81 0
-53 -77 0
-53 -77 0

-53 -81 2
-53 -81 2
-53 -77 2
-53 -77 2

